"XLID","SZGJFX","ZDID","ZDMC","SOURCE_LON","SOURCE_LAT"
"80105","0","498C0001","航头养老院","121.580632","31.016353"
"80105","0","498E0003","丰桥村村委","121.588862","31.015032"
"80105","0","488F000E","航塘公路龙丰路","121.594942","31.014375"
"80105","0","488F0003","航塘公路","121.594828","31.009937"
"80105","0","478F0003","丰桥檀香","121.596923","31.007325"
"80105","0","47900003","海丰路（丰桥26组）","121.600868","31.008202"
"80105","0","47910003","海丰路航都南路","121.604457","31.008145"
"80105","1","47910003","海丰路航都南路","121.604632","31.008195"
"80105","1","47900001","海丰路（丰桥26组）","121.601227","31.008222"
"80105","1","478F0001","丰桥檀香","121.596833","31.007355"
"80105","1","488F0001","航塘公路","121.594840","31.010007"
"80105","1","488F000F","航塘公路龙丰路","121.594947","31.014140"
"80105","1","498E0001","丰桥村村委","121.588873","31.015080"
"80105","1","498C0000","航头养老院","121.580803","31.016627"
"80105","1","4A8D0001","航南公路环镇南路","121.583170","31.021123"
"80105","1","4B8D0003","航鹤路闸航公路","121.582938","31.024710"
"80105","1","4C8D0001","航头文化中心","121.582550","31.029432"
"80105","1","4D8D0002","航头路航鹤路","121.584867","31.034268"
"80105","1","4D8E0001","航头路（东方夏威夷）","121.589575","31.035378"
"80105","1","4D8E0011","航头路沪南公路","121.592040","31.035968"
"80105","1","4E8E0000","航头农工商大卖场","121.591717","31.038840"
"801401","0","53A90003","大川公路拱乐路（民乐大居）","121.730818","31.062103"
"801401","0","51A9000F","大川公路人民西路","121.730933","31.052503"
"801401","0","50A90001","大川公路西门路","121.730958","31.047385"
"801401","0","4FA90001","旧盐港","121.732610","31.042372"
"801401","0","4FAA0002","沪南公路听潮路","121.740030","31.042227"
"801401","0","4FAB0001","城南（清漪园）","121.744850","31.042352"
"801401","0","4FAD0016","南门","121.751820","31.042983"
"801401","0","4FAE000A","南团公路沪南公路","121.759277","31.043205"
"801401","0","4EAE0003","南团公路迎熏路","121.759425","31.039505"
"801401","0","4BAE0001","南团公路宣黄公路","121.759252","31.028713"
"801401","0","49AE0002","大治河桥","121.759053","31.017298"
"801401","0","46AD0002","东四灶港桥","121.758827","31.005423"
"801401","0","45AD0001","南团公路","121.758230","30.997628"
"801401","0","44AD0004","南团公路三宣公路","121.754310","30.991465"
"801401","0","43AD0002","南团公路东大公路","121.751963","30.988128"
"801401","0","41AC0002","爱家新城","121.746568","30.976260"
"801401","0","3FAC0001","南团公路大泥公路","121.745013","30.973378"
"801401","0","3EAB0000","南团公路南芦公路","121.741818","30.965443"
"801401","0","3EA9000F","南芦公路永春南路","121.733422","30.967975"
"801401","0","3CA80002","新四平公路团南中路","121.726323","30.955140"
"801401","0","38A8000B","四团小学","121.724490","30.940645"
"801401","0","37A8000B","坎北路","121.726055","30.934190"
"801401","0","34A9000B","桐桥","121.730710","30.923525"
"801401","0","31AA000B","平庄东路新四平公路","121.734330","30.909140"
"801401","0","31AD000C","平庄东路邵厂路","121.752928","30.909550"
"801401","0","31AE000B","彭平公路新杨公路","121.758990","30.910045"
"801401","0","31B2000B","学士","121.776082","30.910068"
"801401","0","31B30001","彭平公路海学路","121.785460","30.910378"
"801401","0","31B50000","彭镇","121.792922","30.908240"
"801401","0","30B5000C","彭镇学校","121.792917","30.902382"
"801401","0","2FB60001","彩云路（云树欣居）","121.799678","30.900900"
"801401","0","2FB70001","彩云路（云松景庭）","121.803122","30.900940"
"801401","0","2FB8000E","彩云路（云松翠庭）","121.806900","30.900918"
"801401","0","2FB80001","彩云路（云帆苑）","121.810838","30.900907"
"801401","0","2FB90010","泥城路（云锦苑）","121.817373","30.898680"
"801401","0","2FBA0002","泥城幼儿园","121.820462","30.900205"
"801401","0","30BA000C","泥城社区中心","121.819758","30.903487"
"801401","1","30BA000C","泥城社区中心","121.819772","30.903505"
"801401","1","2FBA0001","泥城幼儿园","121.820518","30.900427"
"801401","1","2FB9000F","泥城路（云锦苑）","121.817563","30.898825"
"801401","1","2FB80003","彩云路（云帆苑）","121.810738","30.900958"
"801401","1","2FB8000F","彩云路（云松翠庭）","121.806653","30.900982"
"801401","1","2FB70002","彩云路（云松景庭）","121.803495","30.900970"
"801401","1","2FB60002","彩云路（云树欣居）","121.799120","30.900968"
"801401","1","30B5000D","彭镇学校","121.792885","30.901772"
"801401","1","31B50001","彭镇","121.793042","30.908860"
"801401","1","32B30001","彭平公路海学路","121.785263","30.910453"
"801401","1","31B2000C","学士","121.776152","30.910120"
"801401","1","31AE000C","彭平公路新杨公路","121.758793","30.910055"
"801401","1","31AD000D","平庄东路邵厂路","121.752912","30.909618"
"801401","1","31A9000B","新四平公路平庄东路","121.733497","30.909785"
"801401","1","34A9000C","桐桥","121.730870","30.923443"
"801401","1","37A8000C","坎北路","121.725750","30.935317"
"801401","1","38A8000C","四团小学","121.724625","30.940563"
"801401","1","3CA80001","新四平公路团南中路","121.726478","30.955417"
"801401","1","3EA9000E","南芦公路永春南路","121.732793","30.968207"
"801401","1","3EAB0001","南团公路南芦公路","121.741735","30.965183"
"801401","1","3FAC0002","南团公路大泥公路","121.744807","30.972950"
"801401","1","41AC0001","爱家新城","121.746640","30.976377"
"801401","1","43AD0001","南团公路东大公路","121.751932","30.987900"
"801401","1","44AE000B","南团公路三宣公路","121.755445","30.992888"
"801401","1","45AD0002","南团公路","121.758863","30.999592"
"801401","1","46AD0001","东四灶港桥","121.759017","31.006098"
"801401","1","49AE0001","大治河桥","121.759223","31.018455"
"801401","1","4BAE0002","南团公路宣黄公路","121.759388","31.029552"
"801401","1","4EAE0001","南团公路迎熏路","121.759552","31.038987"
"801401","1","4FAE000B","南团公路沪南公路","121.759570","31.041675"
"801401","1","4FAC0000","南门","121.750502","31.043135"
"801401","1","4FAB0000","城南（清漪园）","121.745243","31.042532"
"801401","1","4FAA0003","沪南公路听潮路","121.739198","31.042507"
"801401","1","4FA90000","旧盐港","121.733045","31.042560"
"801401","1","50A90002","大川公路西门路","121.731108","31.046493"
"801401","1","51A90006","大川公路人民西路","121.731090","31.051995"
"801401","1","53A90003","大川公路拱乐路（民乐大居）","121.731003","31.061892"
"801402","0","547E000C","联达路浦星公路（沈杜公路地铁站）","121.508275","31.064642"
"801402","0","54810012","沈杜公路三鲁公路","121.521947","31.065337"
"801402","0","58A40003","中路","121.706485","31.084820"
"801402","0","57A4000B","五星村","121.707647","31.078627"
"801402","0","55A50003","三灶","121.709737","31.071028"
"801402","0","56A70001","光明村","121.722562","31.072530"
"801402","0","55A90001","大川公路下盐公路","121.730733","31.072043"
"801402","0","53A9000C","大川公路拱乐路（民乐大居）","121.730582","31.063393"
"801402","1","53A9000C","大川公路拱乐路（民乐大居）","121.730525","31.063737"
"801402","1","56A80001","下盐公路大川公路","121.730082","31.073325"
"801402","1","56A70002","光明村","121.722050","31.072817"
"801402","1","55A50001","三灶","121.708707","31.071818"
"801402","1","57A4000C","五星村","121.707733","31.079087"
"801402","1","58A40002","中路","121.706643","31.084997"
"801402","1","54810013","沈杜公路三鲁公路","121.521933","31.065402"
"801402","1","547E000C","联达路浦星公路（沈杜公路地铁站）","121.508277","31.064522"
"801701","0","5098000B","新场地铁站","121.644955","31.047940"
"801701","0","4E99000B","申江南路（新桥）","121.648423","31.041162"
"801701","0","4D9A0002","沪南公路申江南路","121.650910","31.032227"
"801701","0","4C9A0010","众安路沪南公路","121.654125","31.031788"
"801701","0","4C9A000F","牌楼东路众安路","121.653572","31.028210"
"801701","0","4C9A0011","牌楼东路新环东路","121.650965","31.027922"
"801701","0","4B99000C","牌楼东路仁义路","121.648673","31.027823"
"801701","0","4C990011","仁义路沪南公路","121.647558","31.030340"
"801701","0","4D99000D","申江南路沪南公路","121.650088","31.033183"
"801701","0","4E99000C","申江南路（新桥）","121.648760","31.041112"
"801701","0","5098000C","新场地铁站","121.644422","31.048048"
"801701","1","5098000C","新场地铁站","121.644422","31.048048"
"801701","1","5098000B","新场地铁站","121.644955","31.047940"
"801702","0","5791000B","鹤沙航城地铁站","121.605642","31.079490"
"801702","0","5690000D","鹤永路鹤雷路","121.598863","31.076468"
"801702","0","5690000B","鹤永路鹤涛路","121.599327","31.074495"
"801702","0","5590000D","鹤洁路鹤永路","121.599397","31.071590"
"801702","0","558F000D","鹤洁路航秀路","121.594248","31.071915"
"801702","0","558E000E","鹤洁路鹤韵路","121.591085","31.072165"
"801702","0","568E000C","航瑞路鹤涛路（沉香苑三期）","121.588443","31.074498"
"801702","0","568E000B","航瑞路（沉香苑）","121.587537","31.076458"
"801702","0","578E0010","鹤雷路航瑞路","121.589382","31.079563"
"801702","0","568E000E","鹤韵路鹤雷路","121.591445","31.077348"
"801702","1","568E000E","鹤韵路鹤雷路","121.591460","31.077317"
"801702","1","558E000F","鹤韵路鹤洁路","121.591537","31.072725"
"801702","1","558F000E","鹤洁路航秀路","121.594107","31.071863"
"801702","1","5590000E","鹤永路鹤洁路","121.599983","31.072267"
"801702","1","5690000C","鹤永路鹤涛路","121.599537","31.073948"
"801702","1","5690000E","鹤永路鹤雷路","121.598838","31.077150"
"801702","1","5791000B","鹤沙航城地铁站","121.605565","31.079490"
"80201","0","52AE0002","惠南地铁站","121.757727","31.055957"
"80201","0","51AE0002","南祝路人民东路","121.758378","31.052212"
"80201","0","51AE0006","人民东路梅花路","121.757043","31.051352"
"80201","0","51AD0001","人民东路三八路","121.754540","31.051080"
"80201","0","51AD0006","人民东路新华路","121.751995","31.050797"
"80201","0","50AD000D","北门大街西门大街","121.751048","31.048537"
"80201","0","50AD000E","南门大街中山路","121.751017","31.046808"
"80201","0","4FAC000F","卫星西路南门大街","121.749120","31.045222"
"80201","0","50AC000D","城基路中山路","121.746575","31.046613"
"80201","0","50AB0001","西门路城西路","121.743497","31.048767"
"80201","0","50AB0016","通济路人民西路","121.741440","31.049520"
"80201","0","51AB0012","人民西路城西路","121.743330","31.050852"
"80201","0","51AC0000","听潮一村","121.744697","31.051655"
"80201","0","51AC0007","零街一坊","121.744730","31.054090"
"80201","0","52AC0003","拱极路城西路","121.746753","31.055507"
"80201","0","52AC0001","拱极路城北路","121.748943","31.055592"
"80201","0","52AD0001","拱极路桃源一村","121.752945","31.055748"
"80201","0","52AE0001","惠南地铁站","121.757647","31.055910"
"80201","1","52AE0001","惠南地铁站","121.757888","31.056095"
"80201","1","52AD0000","拱极路桃源一村","121.752563","31.055867"
"80201","1","52AC0000","拱极路城北路","121.749528","31.055737"
"80201","1","52AC0002","拱极路城西路","121.746230","31.055597"
"80201","1","51AB0006","零街一坊","121.744730","31.054218"
"80201","1","51AB0000","听潮一村","121.744690","31.051907"
"80201","1","51AB0013","人民西路城西路","121.742637","31.050937"
"80201","1","50AB0017","通济路人民西路","121.741473","31.049793"
"80201","1","50AB0000","西门路城西路","121.744008","31.048730"
"80201","1","50AC000E","城基路中山路","121.746620","31.047167"
"80201","1","4FAC0010","卫星西路南门大街","121.748188","31.045170"
"80201","1","50AD000F","南门大街中山路","121.751163","31.046087"
"80201","1","51AD0004","北门大街西门大街","121.751125","31.049910"
"80201","1","51AD0007","人民东路新华路","121.752158","31.050837"
"80201","1","51AD0000","人民东路三八路","121.754022","31.051035"
"80201","1","51AE0001","人民东路梅花路","121.757375","31.051502"
"80201","1","51AE0003","南祝路人民东路","121.758565","31.052162"
"80201","1","52AE0002","惠南地铁站","121.757918","31.056263"
"80202","0","52B2000D","南汇大学城","121.779558","31.055990"
"80202","0","51B20002","人民东路丰海路","121.776053","31.051350"
"80202","0","51B10003","人民东路美食街","121.772607","31.051357"
"80202","0","51B00000","人民东路政海路","121.766742","31.051478"
"80202","0","51AF0004","人民东路靖海路","121.763425","31.051602"
"80202","0","51AE0003","南祝路人民东路","121.758367","31.052140"
"80202","0","52AE0016","南祝路拱极路","121.759407","31.056927"
"80202","0","53AE000F","南祝路拱北路","121.760122","31.059600"
"80202","0","54AF0001","南祝路拱乐路（小二灶）","121.761197","31.063578"
"80202","0","56AE0001","陆楼","121.760250","31.070595"
"80202","0","56AE000F","下盐路南祝路","121.759162","31.076130"
"80202","0","56B0000B","下盐路靖海北路","121.766388","31.075597"
"80202","0","56B1000B","下盐路川南奉公路","121.774418","31.075068"
"80202","0","56B2000B","下盐路陆楼村东路","121.780387","31.074910"
"80202","0","56B4000B","下盐路祝和路","121.790308","31.075522"
"80202","0","56B5000B","下盐路盐大路","121.795745","31.076237"
"80202","0","57B7000B","下盐路悦目路","121.803483","31.077453"
"80202","0","57B8000B","新如农业园区","121.811817","31.078815"
"80202","0","57BA000B","下盐路东港公路","121.818232","31.079120"
"80202","0","57BB000B","下盐路白龙港桥","121.827500","31.077878"
"80202","0","56BD000B","下盐路汉高路","121.835252","31.076845"
"80202","0","56BD000C","下盐路两港大道","121.839072","31.076853"
"80202","0","57BE000B","下盐路军港公路","121.843143","31.077955"
"80202","1","57BE000B","下盐路军港公路","121.843123","31.077953"
"80202","1","57BD000B","下盐路两港大道","121.838862","31.077182"
"80202","1","57BC000B","下盐路汉高路","121.832813","31.077352"
"80202","1","57BB000C","下盐路白龙港桥","121.824485","31.078598"
"80202","1","57B9000B","下盐路东港公路","121.815453","31.079468"
"80202","1","57B8000C","新如农业园区","121.809298","31.078743"
"80202","1","57B7000C","下盐路悦目路","121.803102","31.077745"
"80202","1","56B5000C","下盐路盐大路","121.793202","31.076153"
"80202","1","56B4000C","下盐路祝和路","121.789043","31.075708"
"80202","1","56B2000C","下盐路陆楼村东路","121.777910","31.075158"
"80202","1","56B1000C","下盐路川南奉公路","121.772130","31.075493"
"80202","1","56AF000B","下盐路靖海北路","121.763803","31.076008"
"80202","1","56AE0010","下盐路南祝路","121.758798","31.076380"
"80202","1","56AE0000","陆楼","121.760243","31.070013"
"80202","1","54AF0002","南祝路拱乐路（小二灶）","121.761147","31.063677"
"80202","1","53AE000E","南祝路拱北路","121.760090","31.059662"
"80202","1","52AE0006","南祝路拱极路","121.758945","31.055218"
"80202","1","51AE0007","人民东路南祝路","121.760050","31.051522"
"80202","1","51AF0005","人民东路靖海路","121.762815","31.051537"
"80202","1","51B00001","人民东路政海路","121.766985","31.051402"
"80202","1","51B10001","人民东路美食街","121.772820","31.051203"
"80202","1","51B20000","人民东路丰海路","121.775795","31.051230"
"80202","1","52B2000D","南汇大学城","121.779458","31.056002"
"80203","0","49BB000B","欣河村老年活动室","121.824258","31.015380"
"80203","0","48BC000B","沈家港路铁桥2组","121.830093","31.014150"
"80203","0","48BD000B","沈家港路卖盐路港路","121.835363","31.012947"
"80203","0","48BE000C","沈家港路建中路","121.842087","31.011928"
"80203","0","49BE000C","大河沈港3组","121.842677","31.015192"
"80203","0","4ABE000C","大河村村委","121.843155","31.019062"
"80203","0","4BBE000C","港南4组","121.842095","31.023172"
"80203","0","4CBE0005","老港中学","121.838672","31.029192"
"80203","0","4DBD000E","老港镇文化中心","121.837513","31.033258"
"80203","0","4DBD0002","老港小学","121.836208","31.038357"
"80203","0","4FBD0004","老港镇政府","121.835255","31.042023"
"80203","0","4FBD0000","中港","121.835697","31.042997"
"80203","0","4FBE000C","南港公路同发路","121.844018","31.044525"
"80203","0","50BE000B","同发路良欣路","121.843788","31.048930"
"80203","0","51BE000B","同发路良泰路","121.842718","31.052342"
"80203","0","52BE000B","同发路良通路","121.841550","31.055627"
"80203","0","52BE000C","拱极东路同发路","121.839110","31.058052"
"80203","0","52BD000B","拱极东路同创路","121.835497","31.057107"
"80203","0","52BC000B","拱极东路东港公路","121.829505","31.055557"
"80203","0","52BA000B","拱极东路纵四河桥","121.823147","31.054782"
"80203","0","52B9000C","拱极东路西沙中路","121.817672","31.054718"
"80203","0","52B8000B","拱极东路秋荷路","121.811537","31.054655"
"80203","0","52B7000D","拱极东路夏兰路","121.805473","31.054832"
"80203","0","52B5000F","拱极东路盐大路","121.796602","31.055347"
"80203","0","52B5000D","拱极东路曲幽路","121.791670","31.055388"
"80203","0","52B10000","拱极路丰海路","121.776442","31.055280"
"80203","0","52B00002","拱极路川南奉公路","121.769780","31.055190"
"80203","0","52AF0002","拱极路政海路","121.766608","31.055390"
"80203","0","52AE0001","惠南地铁站","121.757920","31.056173"
"80203","1","52AE0001","惠南地铁站","121.757635","31.055948"
"80203","1","52AF0003","拱极路政海路","121.766908","31.055248"
"80203","1","52B00001","拱极路川南奉公路","121.770117","31.055120"
"80203","1","52B10001","拱极路丰海路","121.776225","31.055143"
"80203","1","52B5000E","拱极东路曲幽路","121.791510","31.055205"
"80203","1","52B60010","拱极东路盐大路","121.798097","31.055150"
"80203","1","51B7000E","拱极东路夏兰路","121.807293","31.054625"
"80203","1","51B9000D","拱极东路秋荷路","121.813360","31.054497"
"80203","1","51BA000B","拱极东路西沙中路","121.818697","31.054580"
"80203","1","52BB0011","拱极东路纵四河桥","121.824512","31.054677"
"80203","1","52BC000C","拱极东路东港公路","121.830293","31.055603"
"80203","1","52BD000C","拱极东路同创路","121.837193","31.057378"
"80203","1","52BE000D","同发路良通路","121.840853","31.057038"
"80203","1","51BE000C","同发路良泰路","121.842275","31.053430"
"80203","1","50BE000C","同发路良欣路","121.843745","31.048600"
"80203","1","4FBE000B","南港公路同发路","121.843780","31.044498"
"80203","1","4FBD0003","老港镇政府","121.835092","31.042070"
"80203","1","4DBD0001","老港小学","121.836155","31.037955"
"80203","1","4DBD000F","老港镇文化中心","121.837283","31.033547"
"80203","1","4CBE0004","老港中学","121.838595","31.028897"
"80203","1","4BBE000B","港南4组","121.841885","31.023530"
"80203","1","4ABE0001","大河村村委","121.842938","31.019413"
"80203","1","49BE000B","大河沈港3组","121.842520","31.015332"
"80203","1","48BE000D","沈家港路建中路","121.842275","31.011918"
"80203","1","48BD000C","沈家港路卖盐路港路","121.835722","31.012957"
"80203","1","49BC000B","沈家港路铁桥2组","121.830272","31.014177"
"80203","1","49BB000B","欣河村老年活动室","121.824343","31.015323"
"80211","0","3FAA000B","永春南路永宁东路","121.734505","30.972388"
"80211","0","40AA000F","永春东路永春北路","121.735187","30.975137"
"80211","0","3FAB0001","永春东路南团公路","121.742358","30.973007"
"80211","0","3FAC0002","南团公路大泥公路","121.744790","30.973020"
"80211","0","41AC0001","爱家新城","121.746703","30.976360"
"80211","0","42AD000C","南团公路东大公路","121.750860","30.985785"
"80211","0","43A9000B","东大公路大川公路","121.730795","30.988775"
"80211","0","43AA000B","赵桥村村委","121.735175","30.988395"
"80211","0","42A9000B","胜利桥北堍","121.732853","30.984567"
"80211","1","42A9000B","胜利桥北堍","121.733057","30.984770"
"80211","1","43AA000C","赵桥村村委","121.735147","30.988278"
"80211","1","43A9000C","东大公路大川公路","121.730653","30.988792"
"80211","1","42AD000B","南团公路东大公路","121.750802","30.986098"
"80211","1","41AC0002","爱家新城","121.746445","30.976335"
"80211","1","3FAC0001","南团公路大泥公路","121.744962","30.973508"
"80211","1","3FAB0000","南团公路永宁东路","121.743305","30.969708"
"80211","1","3EAB0000","南团公路南芦公路","121.741703","30.965417"
"80211","1","3EAB0010","南芦公路永春南路","121.739492","30.965290"
"80211","1","3FAA000B","永春南路永宁东路","121.734407","30.972363"
"80212","0","5BB7000D","东翔路顺航路","121.805925","31.097553"
"80212","0","5BB8000B","盐朝公路同兴路","121.808945","31.096175"
"80212","0","5BB9000D","路庄","121.817490","31.098378"
"80212","0","5BBA000B","盐朝公路汉高路","121.821693","31.099468"
"80212","0","5BBB000B","义泓村果园7组","121.824483","31.095972"
"80212","0","5ABB000B","祝桥镇果园村村委","121.826352","31.092477"
"80212","0","58BC000B","汉高路果园桥","121.828050","31.089213"
"80212","0","58BC000C","义泓村果园1组","121.830783","31.083958"
"80212","0","57BC000C","义泓村村委","121.833305","31.078568"
"80212","0","56BD000D","义泓村2组","121.834182","31.075640"
"80212","0","56BB000B","义泓村3组","121.828278","31.074168"
"80212","0","56BA000B","义泓村6组","121.823090","31.072825"
"80212","0","55BA0001","东港公路姚家庙","121.819415","31.071097"
"80212","0","55B8000D","现代农业园区","121.811162","31.071007"
"80212","0","55B7000C","悦目路姚家小庙路","121.805842","31.071195"
"80212","0","56B7000B","悦目路周家宅路","121.805275","31.073188"
"80212","0","56B7000C","悦目路新如路","121.804555","31.075603"
"80212","0","57B7000D","悦目路下盐路","121.804113","31.079655"
"80212","0","58B7000B","悦目路金家路","121.803483","31.084173"
"80212","0","59B6000B","新东村竞星7组","121.800975","31.089748"
"80212","0","5AB60001","盐朝公路悦目路","121.801348","31.094607"
"80212","0","5BB70003","东海镇","121.805903","31.095433"
"80212","0","5BB7000E","东翔路顺航路","121.805970","31.097478"
"80212","1","5BB7000E","东翔路顺航路","121.805970","31.097478"
"80212","1","5BB7000D","东翔路顺航路","121.805925","31.097553"
"80213","0","5BB7000D","东翔路","121.805407","31.098483"
"80213","0","5BB70004","东海镇","121.804650","31.095187"
"80213","0","5AB60003","盐朝公路悦目路","121.801177","31.094562"
"80213","0","59B6000C","新东村竞星7组","121.800953","31.089560"
"80213","0","58B7000C","悦目路金家路","121.803518","31.083848"
"80213","0","57B7000E","悦目路下盐路","121.804110","31.079252"
"80213","0","56B7000D","悦目路新如路","121.804528","31.075483"
"80213","0","56B7000E","悦目路周家宅路","121.805297","31.073015"
"80213","0","55B7000B","姚家庙","121.807255","31.070780"
"80213","0","55B8000E","现代农业园区","121.811565","31.070970"
"80213","0","55BA0002","东港公路姚家庙","121.820037","31.071073"
"80213","0","55BA000D","义泓村6组","121.822600","31.072645"
"80213","0","56BC000B","义泓村3组","121.828817","31.074250"
"80213","0","56BD000E","义泓村2组","121.834183","31.075592"
"80213","0","57BC000D","义泓村村委","121.833113","31.079152"
"80213","0","58BC000D","义泓村果园1组","121.830828","31.083950"
"80213","0","59BB000B","汉高路果园桥","121.827807","31.089765"
"80213","0","5ABB000C","祝桥镇果园村村委","121.826445","31.092358"
"80213","0","5BBB000C","义泓村果园7组","121.824558","31.095958"
"80213","0","5BBA000C","盐朝公路汉高路","121.822010","31.099617"
"80213","0","5BB9000E","路庄","121.814950","31.097755"
"80213","0","5BB8000C","盐朝公路同兴路","121.808847","31.096178"
"80213","0","5BB7000E","东翔路","121.805452","31.098432"
"80213","1","5BB7000E","东翔路","121.805452","31.098432"
"80213","1","5BB7000D","东翔路","121.805407","31.098483"
"80301","0","32CE000B","滴水湖地铁站","121.924965","30.911023"
"80301","0","32CD0002","环湖西三路临港大道","121.918663","30.913895"
"80301","0","31CC0003","环湖西三路花柏路","121.913325","30.905612"
"80301","0","30CC0003","环湖西三路申港大道","121.912387","30.898762"
"80301","0","2FCC000E","方竹路环湖西三路","121.912173","30.896733"
"80301","0","2FCB000B","滴水湖馨苑","121.907378","30.896760"
"80301","1","2FCB000B","滴水湖馨苑","121.907363","30.896750"
"80301","1","2FCA000B","茉莉路方竹路","121.902690","30.897570"
"80301","1","30CC0005","环湖西三路（行政办公中心）","121.912818","30.900922"
"80301","1","31CC0002","环湖西三路杞青路","121.915810","30.909967"
"80301","1","32CD0001","临港大道环湖西三路","121.920777","30.913400"
"80301","1","32CE000B","滴水湖地铁站","121.924367","30.909458"
"80302","0","32CE000B","滴水湖地铁站","121.925407","30.910822"
"80302","0","30CE000F","北绿丽港路","121.923193","30.905035"
"80302","0","30CE000E","环湖西一路申港大道","121.922592","30.901620"
"80302","0","2FCD000D","环湖西二路申港大道","121.917937","30.898718"
"80302","0","2ECD000B","水芸路北黄日港路","121.921918","30.895750"
"80302","0","2ECE0001","环湖南一路海港大道","121.925725","30.891880"
"80302","0","2ED3000B","环湖东一路（水上运动俱乐部）","121.948605","30.892900"
"80302","0","2ED3000C","小桉路环湖东一路","121.950657","30.894710"
"80302","0","2ED3000D","南汇嘴观海公园","121.967395","30.884358"
"80302","1","2ED3000D","南汇嘴观海公园","121.967407","30.884395"
"80302","1","2ED3000E","小桉路环湖东一路","121.951090","30.894818"
"80302","1","2ED2000B","环湖东一路（水上运动俱乐部）","121.947948","30.892457"
"80302","1","2DCF000B","环湖南一路海港大道","121.927897","30.890362"
"80302","1","2DCE000B","环湖西二路海港大道","121.922788","30.889328"
"80302","1","2ECD000C","环湖西二路香竹路","121.918917","30.895577"
"80302","1","2FCD0000","环湖西二路申港大道","121.918248","30.901342"
"80302","1","30CD000B","环湖西二路楠木路","121.918802","30.903923"
"80302","1","32CE000B","滴水湖地铁站","121.924673","30.909648"
"80311","0","44BE000B","东征村委会","121.841903","30.994882"
"80311","0","44BF000B","惠南镇东征村老年活动室","121.844382","30.993403"
"80311","0","44BF000C","东征村一组","121.846503","30.993008"
"80311","0","43C0000B","万松路新府路","121.849623","30.988733"
"80311","0","42C00001","丽正路万松路","121.850370","30.984027"
"80311","0","42C10002","丽正路五尺沟桥","121.858322","30.982623"
"80311","0","41C20001","丽正路老芦公路（新舒苑）","121.860842","30.982257"
"80311","0","42C20007","老芦公路新鹏路","121.863190","30.983428"
"80311","0","42C20005","新欣路老芦公路","121.864948","30.986875"
"80311","0","42C30001","新欣路新府路","121.868475","30.985815"
"80311","1","42C30001","新欣路新府路","121.868537","30.985917"
"80311","1","43C20003","新欣路老芦公路","121.864842","30.986762"
"80311","1","42C20006","老芦公路新鹏路","121.863128","30.983292"
"80311","1","41C20002","丽正路老芦公路（新舒苑）","121.862287","30.982068"
"80311","1","42C10001","丽正路五尺沟桥","121.858827","30.982573"
"80311","1","42C00002","丽正路万松路","121.850612","30.984105"
"80311","1","43C0000C","万松路新府路","121.849678","30.988608"
"80311","1","44BF000D","东征村一组","121.846545","30.993080"
"80311","1","44BF000E","惠南镇东征村老年活动室","121.844530","30.993443"
"80311","1","44BE000B","东征村委会","121.841908","30.994833"
"80320","0","5791000B","鹤沙航城地铁站","121.605985","31.079393"
"80320","0","5791000C","航昌路鹤波路","121.605028","31.077825"
"80320","0","5690000B","鹤永路鹤涛路","121.599262","31.074598"
"80320","0","558F000B","鹤恒路鹤涛路","121.597132","31.072772"
"80320","0","5590000B","下盐公路鹤恒路","121.600723","31.070052"
"80320","0","5591000B","下盐公路航春路","121.605118","31.070440"
"80320","0","5592000B","王楼村委","121.613270","31.071198"
"80320","0","5593000B","兴楼路下盐公路","121.616810","31.070660"
"80320","0","5493000B","陈家宅","121.617795","31.068007"
"80320","0","5493000C","马家宅","121.614685","31.067120"
"80320","0","5492000B","宋家宅","121.610283","31.066385"
"80320","0","5392000B","鹤东10组","121.611827","31.061800"
"80320","0","5292000B","航头东地铁站","121.613253","31.058463"
"80320","1","5292000B","航头东地铁站","121.613198","31.058523"
"80320","1","5392000C","鹤东10组","121.611785","31.061985"
"80320","1","5492000C","宋家宅","121.609905","31.066343"
"80320","1","5493000D","马家宅","121.614593","31.067067"
"80320","1","5493000E","陈家宅","121.617922","31.067883"
"80320","1","5593000C","兴楼路下盐公路","121.616857","31.070578"
"80320","1","5592000C","王楼村委","121.613758","31.071588"
"80320","1","5591000C","下盐公路航春路","121.606692","31.070950"
"80320","1","5590000C","下盐公路鹤恒路","121.600403","31.070395"
"80320","1","558F000C","鹤恒路鹤涛路","121.597340","31.072712"
"80320","1","5690000C","鹤永路鹤涛路","121.599513","31.073928"
"80320","1","5691000B","航昌路鹤波路","121.605422","31.076787"
"80320","1","5791000B","鹤沙航城地铁站","121.605667","31.079418"
"80321","0","38C1000B","新北村委会","121.855457","30.941635"
"80321","0","39C0000B","新北10组","121.849742","30.943032"
"80321","0","39BF000B","新北9组","121.845343","30.944138"
"80321","0","39BE000B","新东电灌站","121.842020","30.945600"
"80321","0","3ABE000B","雪南路书院港路","121.842722","30.949475"
"80321","0","3ABF000B","新北12组","121.846938","30.949032"
"80321","0","3AC0000B","新北6组","121.851027","30.948180"
"80321","0","3AC1000B","书院港路南北中心路","121.855905","30.947165"
"80321","0","38C20001","老芦公路书院港路","121.861543","30.946812"
"80321","0","3AC3000B","洋溢村19组","121.866228","30.947270"
